id,chuong_id,chuong_ten,dieu_id,dieu_ten,khoan_id,diem_id,cap_do,noi_dung,full_citation,ten_van_ban,ngay_ban_hanh,co_quan_ban_hanh,so_hieu,keyphrase,dang_quy_dinh
446,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",2,a,diem,"Xây dựng nội quy, quy trình, biện pháp bảo đảm an toàn, vệ sinh lao động; phòng, chống cháy, nổ;","Điều 72, Khoản 2, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,bảo đảm an toàn,khac
447,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",2,b,diem,"Xây dựng, đôn đốc việc thực hiện kế hoạch an toàn, vệ sinh lao động hằng năm; đánh giá rủi ro và xây dựng kế hoạch ứng cứu khẩn cấp;","Điều 72, Khoản 2, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
448,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",2,c,diem,"Quản lý và theo dõi việc khai báo, kiểm định máy, thiết bị, vật tư, chất có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động;","Điều 72, Khoản 2, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
449,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",2,d,diem,"Tổ chức thực hiện hoạt động thông tin, tuyên truyền, huấn luyện về an toàn, vệ sinh lao động; sơ cứu, cấp cứu, phòng, chống bệnh nghề nghiệp cho người lao động;","Điều 72, Khoản 2, Điểm d - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,bệnh nghề nghiệp|người lao động,khac
450,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",2,đ,diem,"Tổ chức tự kiểm tra về an toàn, vệ sinh lao động; điều tra tai nạn lao động, sự cố kỹ thuật gây mất an toàn, vệ sinh lao động theo quy định của pháp luật;","Điều 72, Khoản 2, Điểm đ - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|mất an toàn|gây mất an toàn|điều tra tai nạn lao động,khac
451,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",2,e,diem,"Chủ trì, phối hợp bộ phận y tế tổ chức giám sát, kiểm soát yếu tố nguy hiểm, yếu tố có hại;","Điều 72, Khoản 2, Điểm e - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,yếu tố có hại|yếu tố nguy hiểm,khac
452,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",2,g,diem,"Tổng hợp và đề xuất với người sử dụng lao động giải quyết kiến nghị của đoàn thanh tra, đoàn kiểm tra và người lao động về an toàn, vệ sinh lao động;","Điều 72, Khoản 2, Điểm g - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người lao động|người sử dụng lao động,khac
453,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",2,h,diem,"Phối hợp với Ban chấp hành công đoàn cơ sở hướng dẫn thực hiện nhiệm vụ của an toàn, vệ sinh viên;","Điều 72, Khoản 2, Điểm h - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,nghia_vu
454,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",2,i,diem,"Tổ chức thi đua, khen thưởng, xử lý kỷ luật, thống kê, báo cáo công tác an toàn, vệ sinh lao động.","Điều 72, Khoản 2, Điểm i - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
455,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",3,,khoan,"Người làm công tác an toàn, vệ sinh lao động, bộ phận an toàn, vệ sinh lao động có quyền sau đây","Điều 72, Khoản 3 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,quyen
456,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",3,a,diem,"Yêu cầu người phụ trách bộ phận sản xuất ra lệnh đình chỉ công việc hoặc có thể quyết định tạm đình chỉ công việc trong trường hợp khẩn cấp khi phát hiện các nguy cơ xảy ra tai nạn lao động để thực hiện các biện pháp bảo đảm an toàn, vệ sinh lao động, đồng thời phải báo cáo người sử dụng lao động;","Điều 72, Khoản 3, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bảo đảm an toàn|xảy ra|người sử dụng lao động,nghia_vu
457,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",3,b,diem,"Đình chỉ hoạt động của máy, thiết bị không bảo đảm an toàn hoặc đã hết hạn sử dụng;","Điều 72, Khoản 3, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,bảo đảm an toàn,khac
458,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",3,c,diem,"Được người sử dụng lao động bố trí thời gian tham dự lớp huấn luyện, bồi dưỡng nâng cao nghiệp vụ về an toàn, vệ sinh lao động theo quy định của pháp luật.","Điều 72, Khoản 3, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người sử dụng lao động,khac
459,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",4,,khoan,"Người làm công tác an toàn, vệ sinh, lao động phải có chuyên môn, nghiệp vụ về kỹ thuật và có hiểu biết về thực tiễn hoạt động sản xuất, kinh doanh của cơ sở.","Điều 72, Khoản 4 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
460,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",72,"Bộ phận an toàn, vệ sinh lao động",5,,khoan,"Trường hợp cơ sở sản xuất, kinh doanh không bố trí được người hoặc không thành lập được bộ phận an toàn, vệ sinh lao động theo quy định tại khoản 1 và khoản 4 Điều này thì phải thuê các tổ chức có đủ năng lực theo quy định của pháp luật thực hiện các nhiệm vụ an toàn, vệ sinh lao động theo quy định tại khoản 2 Điều này.","Điều 72, Khoản 5 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,dieu_kien
461,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,1,,khoan,"Căn cứ vào quy mô, tính chất lao động, nguy cơ tai nạn lao động, bệnh nghề nghiệp, điều kiện lao động mà người sử dụng lao động phải bố trí người làm công tác y tế hoặc thành lập bộ phận y tế chịu trách nhiệm chăm sóc và quản lý sức khỏe của người lao động.","Điều 73, Khoản 1 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bệnh nghề nghiệp|chịu trách nhiệm|điều kiện lao động|người lao động|người sử dụng lao động,dieu_kien
462,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,1,,khoan_bo_sung,Chính phủ quy định chi tiết khoản này.,"Điều 73 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,quy định chi tiết|chính phủ quy định|chính phủ quy định chi tiết,khac
463,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,2,,khoan,"Người làm công tác y tế, bộ phận y tế có nhiệm vụ tham mưu, giúp người sử dụng lao động và trực tiếp thực hiện việc quản lý sức khỏe của người lao động, với nội dung chủ yếu sau đây","Điều 73, Khoản 2 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người lao động|người sử dụng lao động,khac
464,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,2,a,diem,"Xây dựng phương án, phương tiện sơ cứu, cấp cứu, thuốc thiết yếu và tình huống cấp cứu tai nạn lao động, tổ chức tập huấn công tác sơ cứu, cấp cứu cho người lao động tại cơ sở;","Điều 73, Khoản 2, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|người lao động,khac
465,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,2,b,diem,"Xây dựng kế hoạch và tổ chức khám sức khỏe, khám phát hiện bệnh nghề nghiệp, giám định y khoa xác định mức suy giảm khả năng lao động khi bị tai nạn lao động, bệnh nghề nghiệp, điều dưỡng và phục hồi chức năng lao động, tư vấn các biện pháp phòng, chống bệnh nghề nghiệp; đề xuất, bố trí vị trí công việc phù hợp với sức khỏe người lao động;","Điều 73, Khoản 2, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bệnh nghề nghiệp|khả năng lao động|suy giảm khả năng lao động|sức khỏe|người lao động,khac
466,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,2,c,diem,"Tổ chức khám bệnh, chữa bệnh thông thường tại cơ sở và sơ cứu, cấp cứu người bị nạn khi xảy ra tai nạn lao động, sự cố kỹ thuật gây mất an toàn, vệ sinh lao động theo quy định;","Điều 73, Khoản 2, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|mất an toàn|gây mất an toàn|xảy ra,dieu_kien
467,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,2,d,diem,"Tuyên truyền, phổ biến thông tin về vệ sinh lao động, phòng, chống bệnh nghề nghiệp, nâng cao sức khỏe tại nơi làm việc; kiểm tra việc chấp hành điều lệ vệ sinh, tổ chức phòng, chống dịch bệnh, bảo đảm an toàn, vệ sinh thực phẩm cho người lao động tại cơ sở; tổ chức thực hiện bồi dưỡng hiện vật theo quy định;","Điều 73, Khoản 2, Điểm d - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,bệnh nghề nghiệp|nơi làm việc|bảo đảm an toàn|người lao động,nghia_vu
468,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,2,đ,diem,"Lập và quản lý thông tin về công tác vệ sinh, lao động tại nơi làm việc; tổ chức quan trắc môi trường lao động để đánh giá các yếu tố có hại; quản lý hồ sơ sức khỏe người lao động, hồ sơ sức khỏe của người bị bệnh nghề nghiệp  nếu có ;","Điều 73, Khoản 2, Điểm đ - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,bệnh nghề nghiệp|nơi làm việc|yếu tố có hại|sức khỏe|người lao động,thu_tuc
469,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,2,e,diem,"Phối hợp với bộ phận an toàn, vệ sinh lao động thực hiện các nhiệm vụ có liên quan quy định tại khoản 2 Điều 72 của Luật này.","Điều 73, Khoản 2, Điểm e - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
470,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,3,,khoan,"Người làm công tác y tế, bộ phận y tế có quyền sau đây","Điều 73, Khoản 3 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,quyen
471,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,3,a,diem,"Yêu cầu người phụ trách bộ phận sản xuất ra lệnh đình chỉ công việc hoặc có thể quyết định việc tạm đình chỉ công việc trong trường hợp khẩn cấp khi phát hiện các dấu hiệu vi phạm hoặc các nguy cơ gây ảnh hưởng sức khỏe, bệnh tật, ốm đau cho người lao động, đồng thời phải báo cáo người sử dụng lao động về tình trạng này; quản lý trang thiết bị y tế, thuốc phục vụ sơ cứu, cấp cứu tại nơi làm việc; hướng dẫn sơ cứu, cấp cứu cho người lao động tại cơ sở;","Điều 73, Khoản 3, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|người lao động|người sử dụng lao động,nghia_vu
472,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,3,b,diem,"Đình chỉ việc sử dụng các chất không bảo đảm quy định về an toàn, vệ sinh lao động;","Điều 73, Khoản 3, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
473,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,3,c,diem,"Được người sử dụng lao động bố trí thời gian tham gia các cuộc họp, hội nghị và giao dịch với cơ quan y tế địa phương hoặc y tế bộ, ngành để nâng cao nghiệp vụ và phối hợp công tác.","Điều 73, Khoản 3, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người sử dụng lao động,khac
474,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,4,,khoan,Người làm công tác y tế ở cơ sở phải có trình độ chuyên môn về y tế và chứng chỉ chứng nhận chuyên môn về y tế lao động.,"Điều 73, Khoản 4 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
475,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",73,Bộ phận y tế,5,,khoan,"Trường hợp cơ sở không bố trí được người làm công tác y tế hoặc không thành lập được bộ phận y tế theo quy định tại khoản 1 và khoản 4 Điều này thì phải có hợp đồng với cơ sở khám bệnh, chữa bệnh đủ năng lực theo quy định của Bộ trưởng Bộ Y tế để thực hiện các nhiệm vụ chăm sóc sức khỏe người lao động quy định tại khoản 2 Điều này.","Điều 73, Khoản 5 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,bộ y tế|sức khỏe|người lao động,dieu_kien
476,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",1,,khoan,"Mỗi tổ sản xuất trong các cơ sở sản xuất, kinh doanh phải có ít nhất một an toàn, vệ sinh viên kiêm nhiệm trong giờ làm việc. Người sử dụng lao động ra quyết định thành lập và ban hành quy chế hoạt động của mạng lưới an toàn, vệ sinh viên sau khi thống nhất ý kiến với Ban chấp hành công đoàn cơ sở nếu cơ sở sản xuất, kinh doanh đã thành lập Ban chấp hành công đoàn cơ sở.","Điều 74, Khoản 1 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người sử dụng lao động,nghia_vu
477,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",2,,khoan,"An toàn, vệ sinh viên là người lao động trực tiếp, am hiểu chuyên môn và kỹ thuật an toàn, vệ sinh lao động; tự nguyện và gương mẫu trong việc chấp hành các quy định an toàn, vệ sinh lao động và được người lao động trong tổ bầu ra.","Điều 74, Khoản 2 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người lao động,nghia_vu
478,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",3,,khoan,"An toàn, vệ sinh viên hoạt động dưới sự quản lý và hướng dẫn của Ban chấp hành công đoàn cơ sở, trên cơ sở quy chế hoạt động của mạng lưới an toàn, vệ sinh viên; phối hợp về chuyên môn, kỹ thuật an toàn, vệ sinh lao động trong quá trình thực hiện nhiệm vụ với người làm công tác an toàn, vệ sinh lao động hoặc bộ phận quản lý công tác an toàn, vệ sinh lao động, người làm công tác y tế hoặc bộ phận y tế tại cơ sở.","Điều 74, Khoản 3 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,nghia_vu
479,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",4,,khoan,"An toàn, vệ sinh viên có nghĩa vụ sau đây","Điều 74, Khoản 4 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,nghia_vu
480,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",4,a,diem,"Đôn đốc, nhắc nhở, hướng dẫn mọi người trong tổ, đội, phân xưởng chấp hành nghiêm chỉnh quy định về an toàn, vệ sinh lao động, bảo quản các thiết bị an toàn, phương tiện bảo vệ cá nhân; nhắc nhở tổ trưởng, đội trưởng, quản đốc chấp hành quy định về an toàn, vệ sinh lao động;","Điều 74, Khoản 4, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,nghia_vu
481,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",4,b,diem,"Giám sát việc thực hiện tiêu chuẩn, quy chuẩn, quy trình, nội quy an toàn, vệ sinh lao động, phát hiện những thiếu sót, vi phạm về an toàn, vệ sinh lao động, những trường hợp mất an toàn, vệ sinh của máy, thiết bị, vật tư, chất và nơi làm việc;","Điều 74, Khoản 4, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|mất an toàn,dieu_kien
482,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",4,c,diem,"Tham gia xây dựng kế hoạch an toàn, vệ sinh lao động; tham gia hướng dẫn biện pháp làm việc an toàn đối với người lao động mới đến làm việc ở tổ;","Điều 74, Khoản 4, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người lao động,khac
483,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",4,d,diem,"Kiến nghị với tổ trưởng hoặc cấp trên thực hiện đầy đủ các chế độ bảo hộ lao động, biện pháp bảo đảm an toàn, vệ sinh lao động và khắc phục kịp thời những trường hợp mất an toàn, vệ sinh của máy, thiết bị, vật tư, chất và nơi làm việc;","Điều 74, Khoản 4, Điểm d - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|bảo đảm an toàn|mất an toàn,dieu_kien
484,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",4,đ,diem,"Báo cáo tổ chức công đoàn hoặc thanh tra lao động khi phát hiện vi phạm về an toàn, vệ sinh lao động tại nơi làm việc hoặc trường hợp mất an toàn của máy, thiết bị, vật tư, chất có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động đã kiến nghị với người sử dụng lao động mà không được khắc phục.","Điều 74, Khoản 4, Điểm đ - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|mất an toàn|người sử dụng lao động,dieu_kien
485,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",5,,khoan,"An toàn, vệ sinh viên có quyền sau đây","Điều 74, Khoản 5 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,quyen
486,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",5,a,diem,"Được cung cấp thông tin đầy đủ về biện pháp mà người sử dụng lao động tiến hành để bảo đảm an toàn, vệ sinh lao động tại nơi làm việc;","Điều 74, Khoản 5, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|bảo đảm an toàn|người sử dụng lao động,quyen
